0,0,-12,1
0.0001,0.3769291089375395,-7.199999999999999,1
0.0002,0.7534862343517605,-2.399999999999999,1
0.0003,1.129299759822172,2.399999999999999,0
0.0004,1.503998802771651,7.200000000000001,0
0.0005,1.877213580482771,12,0
0.0006000000000000001,2.248575775028696,7.200000000000001,0
0.0007,2.617718896758511,2.400000000000002,1
0.0008,2.984278645978257,-2.400000000000002,1
0.0009000000000000001,3.347893272470751,-7.200000000000001,1
0.001,3.708203932499369,-12,1
0.0011,4.064855042943497,-7.199999999999996,1
0.0012,4.417494632216136,-2.400000000000002,1
0.0013,4.765774687617368,2.400000000000002,1
0.0014,5.109351498780873,7.199999999999996,0
0.0015,5.447885996874562,12,0
0.0016,5.781044089220584,7.199999999999996,0
0.0017,6.108496989004456,2.400000000000002,1
0.0018,6.42992153974796,-2.400000000000002,1
0.0019,6.745000534225567,-7.199999999999996,1
0.002,7.053423027509678,-12,1
0.0021,7.354884643835717,-7.199999999999996,1
0.0022,7.649087876984277,-2.399999999999991,1
0.0023,7.935742383883822,2.399999999999991,1
0.0024,8.214565271144265,7.199999999999996,1
0.0025,8.485281374238571,12,0
0.0026,8.747623529056938,7.199999999999996,1
0.0027,9.001332835565515,2.399999999999991,1
0.0028,9.246158913309472,-2.399999999999991,1
0.0029,9.481860148508286,-7.199999999999996,1
0.003,9.708203932499369,-12,1
0.0031,9.924966891294742,-7.199999999999996,1
0.0032,10.13193510602418,-2.399999999999991,1
0.0033,10.32890432404732,2.399999999999991,1
0.0034,10.51568016052637,7.199999999999996,1
0.0035,10.69207829026041,12,0
0.0036,10.85792462959223,7.199999999999996,1
0.0037,11.01305550820777,2.399999999999991,1
0.0038,11.15731783065902,-2.399999999999991,1
0.0039,11.29056922745071,-7.199999999999996,1
0.004,11.41267819554184,-12,1
0.0041,11.52352422812332,-7.200000000000017,1
0.004200000000000001,11.62299793354357,-2.399999999999991,1
0.0043,11.71100114326497,2.399999999999991,1
0.0044,11.78744700874426,7.200000000000017,1
0.004500000000000001,11.85226008714165,12,0
0.0046,11.90537641577373,7.200000000000017,1
0.0047,11.94674357523696,2.399999999999991,1
0.0048,11.97632074113926,-2.399999999999991,1
0.0049,11.99407872438878,-7.200000000000017,1
0.005,12,-12,1
0.0051,11.99407872438878,-7.200000000000017,1
0.005200000000000001,11.97632074113926,-2.399999999999991,1
0.0053,11.94674357523696,2.400000000000034,1
0.0054,11.90537641577373,7.200000000000017,1
0.005500000000000001,11.85226008714165,11.99999999999996,0
0.0056,11.78744700874426,7.200000000000017,1
0.0057,11.71100114326497,2.399999999999991,1
0.0058,11.62299793354357,-2.399999999999991,1
0.0059,11.52352422812332,-7.199999999999974,1
0.006,11.41267819554184,-12,1
0.0061,11.29056922745071,-7.199999999999974,1
0.006200000000000001,11.15731783065902,-2.399999999999991,1
0.0063,11.01305550820777,2.399999999999991,1
0.0064,10.85792462959223,7.200000000000017,1
0.006500000000000001,10.69207829026042,11.99999999999996,0
0.0066,10.51568016052636,7.200000000000017,1
0.0067,10.32890432404732,2.400000000000034,1
0.0068,10.13193510602418,-2.399999999999991,1
0.006900000000000001,9.924966891294741,-7.200000000000017,1
0.007,9.708203932499369,-12,1
0.0071,9.481860148508284,-7.200000000000017,1
0.007200000000000001,9.246158913309472,-2.399999999999991,1
0.0073,9.001332835565513,2.400000000000034,1
0.0074,8.747623529056938,7.200000000000017,1
0.007500000000000001,8.485281374238571,11.99999999999996,0
0.0076,8.214565271144263,7.200000000000017,1
0.0077,7.935742383883822,2.399999999999991,1
0.007800000000000001,7.649087876984274,-2.399999999999991,1
0.007900000000000001,7.354884643835716,-7.199999999999974,1
0.008,7.053423027509679,-12,1
0.0081,6.745000534225566,-7.199999999999932,1
0.008200000000000001,6.42992153974796,-2.400000000000034,1
0.0083,6.108496989004453,2.399999999999949,1
0.008400000000000001,5.781044089220583,7.200000000000017,0
0.008500000000000001,5.447885996874557,12,0
0.0086,5.10935149878087,7.200000000000017,0
0.008700000000000001,4.765774687617368,2.400000000000034,1
0.008800000000000001,4.417494632216133,-2.400000000000034,1
0.0089,4.064855042943496,-7.200000000000017,1
0.009000000000000001,3.708203932499365,-12,1
0.0091,3.347893272470749,-7.200000000000017,1
0.0092,2.984278645978258,-2.400000000000034,1
0.009300000000000001,2.617718896758508,2.400000000000034,1
0.0094,2.248575775028695,7.200000000000017,0
0.0095,1.877213580482767,12,0
0.009600000000000001,1.503998802771649,7.200000000000017,0
0.0097,1.129299759822172,2.399999999999949,0
0.0098,0.7534862343517577,-2.400000000000034,1
0.009900000000000001,0.3769291089375388,-7.199999999999932,1
0.01,-3.859494359223928e-15,-12,1
0.0101,-0.3769291089375413,-7.199999999999932,1
0.0102,-0.7534862343517601,-2.400000000000034,1
0.0103,-1.129299759822175,2.399999999999949,0
0.0104,-1.503998802771652,7.200000000000017,0
0.0105,-1.877213580482774,12,0
0.0106,-2.248575775028697,7.199999999999932,0
0.0107,-2.61771889675851,2.400000000000034,0
0.0108,-2.98427864597826,-2.400000000000034,0
0.0109,-3.347893272470751,-7.200000000000017,1
0.011,-3.708203932499373,-11.99999999999991,1
0.0111,-4.064855042943497,-7.200000000000017,1
0.0112,-4.417494632216139,-2.400000000000034,0
0.0113,-4.76577468761737,2.400000000000034,0
0.0114,-5.109351498780872,7.200000000000017,0
0.0115,-5.447885996874565,12,0
0.0116,-5.781044089220584,7.200000000000017,0
0.0117,-6.108496989004459,2.399999999999949,0
0.0118,-6.429921539747961,-2.399999999999949,0
0.0119,-6.745000534225567,-7.199999999999932,1
0.012,-7.05342302750968,-12,1
0.0121,-7.354884643835719,-7.199999999999932,0
0.0122,-7.64908787698428,-2.399999999999949,0
0.0123,-7.935742383883825,2.399999999999949,0
0.0124,-8.214565271144265,7.200000000000017,0
0.0125,-8.485281374238571,12,0
0.0126,-8.747623529056938,7.200000000000017,0
0.0127,-9.001332835565517,2.400000000000034,0
0.0128,-9.246158913309472,-2.400000000000034,0
0.0129,-9.481860148508286,-7.200000000000017,0
0.013,-9.708203932499368,-11.99999999999991,1
0.0131,-9.924966891294746,-7.200000000000017,0
0.0132,-10.13193510602418,-2.400000000000034,0
0.0133,-10.32890432404733,2.400000000000034,0
0.0134,-10.51568016052636,7.199999999999932,0
0.0135,-10.69207829026041,12,0
0.0136,-10.85792462959224,7.200000000000017,0
0.0137,-11.01305550820777,2.399999999999949,0
0.0138,-11.15731783065902,-2.400000000000034,0
0.0139,-11.29056922745071,-7.199999999999932,0
0.014,-11.41267819554184,-12,1
0.0141,-11.52352422812332,-7.199999999999932,0
0.0142,-11.62299793354357,-2.400000000000034,0
0.0143,-11.71100114326497,2.399999999999949,0
0.0144,-11.78744700874426,7.200000000000017,0
0.0145,-11.85226008714165,12,0
0.0146,-11.90537641577373,7.199999999999932,0
0.0147,-11.94674357523696,2.400000000000034,0
0.0148,-11.97632074113926,-2.400000000000034,0
0.0149,-11.99407872438878,-7.200000000000017,0
0.015,-12,-11.99999999999991,0
0.0151,-11.99407872438878,-7.200000000000017,0
0.0152,-11.97632074113926,-2.400000000000034,0
0.0153,-11.94674357523696,2.400000000000034,0
0.0154,-11.90537641577373,7.200000000000017,0
0.0155,-11.85226008714165,12,0
0.0156,-11.78744700874426,7.200000000000017,0
0.0157,-11.71100114326497,2.399999999999949,0
0.0158,-11.62299793354357,-2.399999999999949,0
0.0159,-11.52352422812332,-7.199999999999932,0
0.016,-11.41267819554184,-12,1
0.0161,-11.2905692274507,-7.199999999999932,0
0.0162,-11.15731783065901,-2.399999999999864,0
0.0163,-11.01305550820777,2.400000000000034,0
0.0164,-10.85792462959223,7.199999999999932,0
0.0165,-10.69207829026041,12,0
0.0166,-10.51568016052636,7.200000000000102,0
0.0167,-10.32890432404732,2.400000000000034,0
0.0168,-10.13193510602418,-2.400000000000034,0
0.0169,-9.924966891294742,-7.200000000000102,0
0.017,-9.708203932499364,-12,1
0.0171,-9.481860148508281,-7.200000000000102,0
0.0172,-9.246158913309468,-2.400000000000034,0
0.0173,-9.001332835565513,2.400000000000034,0
0.0174,-8.747623529056938,7.199999999999932,0
0.0175,-8.485281374238564,12,0
0.0176,-8.214565271144259,7.199999999999932,0
0.0177,-7.935742383883819,2.400000000000034,0
0.0178,-7.649087876984275,-2.400000000000034,0
0.0179,-7.354884643835717,-7.199999999999932,0
0.018,-7.053423027509671,-12,1
0.0181,-6.745000534225563,-7.199999999999932,1
0.0182,-6.429921539747956,-2.400000000000034,0
0.0183,-6.108496989004454,2.400000000000034,0
0.0184,-5.781044089220584,7.199999999999932,0
0.0185,-5.447885996874554,12,0
0.0186,-5.109351498780867,7.199999999999932,0
0.0187,-4.765774687617364,2.400000000000034,0
0.0188,-4.417494632216134,-2.400000000000034,0
0.0189,-4.064855042943497,-7.200000000000102,1
0.019,-3.708203932499361,-12,1
0.0191,-3.347893272470746,-7.200000000000102,1
0.0192,-2.984278645978254,-2.400000000000034,0
0.0193,-2.617718896758509,2.400000000000034,0
0.0194,-2.248575775028696,7.200000000000102,0
0.0195,-1.877213580482763,12,0
0.0196,-1.503998802771645,7.199999999999932,0
0.0197,-1.129299759822168,2.400000000000034,0
0.0198,-0.7534862343517592,-2.399999999999864,1
0.0199,-0.3769291089375403,-7.199999999999932,1
0.02,7.718988718447856e-15,-12,1
0.0201,0.3769291089375451,-7.199999999999932,1
0.0202,0.753486234351764,-2.399999999999864,1
0.0203,1.129299759822173,2.400000000000034,0
0.0204,1.50399880277165,7.199999999999932,0
0.0205,1.877213580482778,12,0
0.0206,2.248575775028701,7.200000000000102,0
0.0207,2.617718896758514,2.400000000000034,1
0.0208,2.984278645978259,-2.400000000000034,1
0.0209,3.34789327247075,-7.200000000000102,1
0.021,3.708203932499376,-12,1
0.0211,4.064855042943502,-7.199999999999932,1
0.0212,4.417494632216139,-2.399999999999864,1
0.0213,4.765774687617368,2.399999999999864,1
0.0214,5.109351498780871,7.199999999999932,0
0.0215,5.447885996874568,12,0
0.0216,5.781044089220588,7.199999999999932,0
0.0217,6.108496989004458,2.400000000000034,1
0.0218,6.42992153974796,-2.400000000000034,1
0.0219,6.745000534225566,-7.200000000000102,1
0.022,7.053423027509683,-11.99999999999983,1
0.0221,7.354884643835722,-7.200000000000102,1
0.0222,7.649087876984279,-2.400000000000034,1
0.0223,7.935742383883824,2.400000000000034,1
0.0224,8.214565271144272,7.199999999999932,1
0.0225,8.485281374238575,12,0
0.0226,8.747623529056941,7.199999999999932,1
0.0227,9.001332835565517,2.399999999999864,1
0.0228,9.246158913309472,-2.400000000000034,1
0.0229,9.481860148508289,-7.199999999999932,1
0.023,9.708203932499373,-12,1
0.0231,9.924966891294744,-7.200000000000102,1
0.0232,10.13193510602418,-2.400000000000034,1
0.0233,10.32890432404732,2.400000000000034,1
0.0234,10.51568016052637,7.200000000000102,1
0.0235,10.69207829026042,12,0
0.0236,10.85792462959224,7.200000000000102,1
0.0237,11.01305550820777,2.400000000000034,1
0.0238,11.15731783065902,-2.399999999999864,1
0.0239,11.29056922745071,-7.199999999999932,1
0.024,11.41267819554185,-12,1
0.0241,11.52352422812332,-7.199999999999932,1
0.0242,11.62299793354357,-2.399999999999864,1
0.0243,11.71100114326497,2.400000000000034,1
